parameter_id,MGP_IMM_026_001
gene_symbol,Ola1
gene_accession_id,MGI:1914309
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
mouse_life_stage,Early adult
analysis_id,5d80qq0028s9023
pvalue,0.8280913
mouse_strain,C57BL
