parameter_id,M-G-P_016_001_001
pvalue,0.9583335
mouse_strain,129SV
gene_accession_id,MGI:2684980
gene_symbol,Mms22l
parameter_name,White blood cell-count
mouse_life_stage,Early adult
analysis_id,mtezzf1c93525r2
