mouse_life_stage,Middle aged adult
analysis_id,54u12yx642l1hu7
parameter_name,Limb grasp
pvalue,0.7761623
gene_symbol,Secisbp2l
mouse_strain,C57BL
gene_accession_id,MGI:1917604
parameter_id,JAXLA_CSD_039_001
