parameter_id,ESLIM_011_001_703
analysis_id,y6u59i482j0883v
pvalue,0.4537326
mouse_strain,C57BL
parameter_name,Prepulse inhibition - PP3
gene_accession_id,MGI:2685277
mouse_life_stage,Early adult
gene_symbol,Zyg11b
