mouse_life_stage,E12.5
gene_accession_id,MGI:88174
mouse_strain,C57BL
gene_symbol,Bmi1
analysis_id,6l9060p63h5z25x
parameter_name,Cholesterol ratio
parameter_id,IMPC_CBC_058_001
pvalue,0.7925149
