parameter_id,M-G-P_026_001_004
analysis_id,9g8lk60emru351d
gene_symbol,Atrn
gene_accession_id,MGI:1341628
parameter_name,Coat colouration
mouse_strain,C57BL
pvalue,0.4824839
mouse_life_stage,Early adult
