mouse_life_stage,Early adult
pvalue,0.1208129
analysis_id,ji0fdz93145k6t6
parameter_name,Persistence of hyaloid vascular system
parameter_id,IMPC_EYE_027_001
gene_symbol,Abo
gene_accession_id,MGI:2135738
mouse_strain,C57BL
