parameter_id,ESLIM_007_001_015
gene_symbol,Steap3
mouse_life_stage,Early adult
analysis_id,k81kz5qddo0bn55
mouse_strain,C57BL
pvalue,0.7556788
parameter_name,Number of centre entries
gene_accession_id,MGI:1915678
