parameter_id,MGP_IMM_066_001
parameter_name,CD11b-high cDC - % of cDC
mouse_life_stage,Early adult
gene_symbol,Nanp
gene_accession_id,MGI:1914561
analysis_id,9u651re957t7027
pvalue,0.87931
mouse_strain,C57BL
