parameter_id,HRWLLA_OFD_011_001
pvalue,0.1672851
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,ws0rwo0z54lnx6r
parameter_name,Periphery resting time
gene_accession_id,MGI:1913405
gene_symbol,Ufc1
