parameter_id,MGP_PBI_010_001
gene_accession_id,MGI:2441730
mouse_life_stage,Early adult
gene_symbol,Tbl1xr1
mouse_strain,C57BL
analysis_id,l0xa073c5cxeefc
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
pvalue,0.7917014
