parameter_id,MGP_IMM_083_001
mouse_strain,C57BL
gene_accession_id,MGI:2444554
parameter_name,Naive CD8+ T cells - % of CD45+
pvalue,0.5182859
gene_symbol,Mapkap1
analysis_id,k9z62sk09789dpj
mouse_life_stage,E15.5
