mouse_life_stage,Late adult
gene_accession_id,MGI:1336200
analysis_id,38az5b1e73zdye2
gene_symbol,Hpca
parameter_name,Midbrain
parameter_id,IMPC_GEL_029_001
pvalue,0.5588714
mouse_strain,C57BL
