gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
pvalue,0.7849868
mouse_strain,C57BL
parameter_name,Lymphocyte differential count
parameter_id,IMPC_HEM_031_001
mouse_life_stage,Late adult
analysis_id,4zu0ix083m05v07
