parameter_id,MGP_MLN_009_001
mouse_strain,C57BL
pvalue,0.4592605
parameter_name,Effector Treg cells - % of Treg
analysis_id,13z0413yxc426ap
gene_symbol,Dnajc8
mouse_life_stage,Early adult
gene_accession_id,MGI:1915848
