gene_symbol,Lpgat1
parameter_id,MGP_IMM_048_001
mouse_strain,C57BL
analysis_id,yog6voos9avoeoh
gene_accession_id,MGI:2446186
mouse_life_stage,E18.5
pvalue,0.8863137
parameter_name,Follicular B cells - % of B2 cells
