parameter_id,MGP_MLN_009_001
analysis_id,rl9w8f10969ygoy
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Ubxn11
gene_accession_id,MGI:1914836
parameter_name,Effector Treg cells - % of Treg
pvalue,0.7408663
