mouse_life_stage,Early adult
parameter_name,Periphery average speed
gene_symbol,Mapkap1
pvalue,0.4173547
gene_accession_id,MGI:2444554
parameter_id,ESLIM_007_001_009
analysis_id,p9y788c033z0a53
mouse_strain,C57BL
