parameter_id,IMPC_XRY_022_001
analysis_id,f4yj2694yzvfvs2
gene_symbol,Ddx27
parameter_name,Radius
pvalue,0.9870509
mouse_strain,C57BL
gene_accession_id,MGI:2385884
mouse_life_stage,Early adult
