parameter_id,IMPC_GEL_027_001
mouse_strain,129SV
gene_symbol,Nipal3
mouse_life_stage,Early adult
gene_accession_id,MGI:1921802
parameter_name,Neural tube closure
pvalue,0.6559804
analysis_id,t09j0l4xaoh1603
