parameter_id,MGP_MLN_058_001
analysis_id,9jn8qu998805t7e
pvalue,0.3843798
gene_symbol,Nanp
mouse_life_stage,E18.5
mouse_strain,C57BL
parameter_name,Plasmacytoid DC - % of DC
gene_accession_id,MGI:1914561
