parameter_id,MGP_IMM_028_001
gene_accession_id,MGI:88071
mouse_life_stage,Early adult
gene_symbol,Arnt
pvalue,0.9344954
analysis_id,znf5v6cb0e55vm8
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
mouse_strain,C57BL
