parameter_id,MGP_MLN_013_001
gene_symbol,Fgb
parameter_name,Effector CD8+ T cells - % of CD8+
analysis_id,jlz3vcx11a28maq
mouse_life_stage,Early adult
gene_accession_id,MGI:99501
pvalue,0.2663257
mouse_strain,C57BL
