parameter_id,MGP_PBI_003_001
pvalue,0.8946218
mouse_strain,129SV
gene_symbol,Ddx27
analysis_id,poyfu8690eue318
parameter_name,CD4+ alpha beta T cell percentage
gene_accession_id,MGI:2385884
mouse_life_stage,Early adult
