mouse_life_stage,Early adult
parameter_name,Lens Opacity
analysis_id,n4x4s96g8nz05y1
mouse_strain,C57BL
gene_accession_id,MGI:108072
gene_symbol,Traf6
parameter_id,IMPC_EYE_017_001
pvalue,0.3572604
