mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_IMM_055_001
pvalue,0.3435456
parameter_name,NK Subsets (Q2)
analysis_id,f9252g4fs927v49
gene_accession_id,MGI:1913506
gene_symbol,Ssr2
