parameter_id,M-G-P_007_001_008
analysis_id,931ff56dc7a2002
gene_accession_id,MGI:106659
gene_symbol,Sprr1b
parameter_name,Periphery - Permanence Time
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.6555533
