mouse_strain,C57BL
pvalue,0.1662894
gene_accession_id,MGI:1919137
analysis_id,48ueig433b8k3w3
parameter_id,MGP_MLN_011_001
gene_symbol,Ppm1j
parameter_name,KLRG1+ Treg cells - % of Treg
mouse_life_stage,Early adult
