parameter_id,MGP_IMM_015_001
analysis_id,783940ltbp1fc19
pvalue,0.3857871
gene_accession_id,MGI:2385884
gene_symbol,Ddx27
mouse_strain,C57BL
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_life_stage,Early adult
