mouse_life_stage,E12.5
gene_accession_id,MGI:1917810
pvalue,0.6008651
mouse_strain,C57BL
parameter_name,Contact righting
parameter_id,JAXLA_CSD_077_001
gene_symbol,Wars2
analysis_id,ofy9v7n7908d3sd
