parameter_id,MGP_MLN_009_001
gene_accession_id,MGI:1336200
parameter_name,Effector Treg cells - % of Treg
mouse_life_stage,Middle aged adult
gene_symbol,Hpca
pvalue,0.9880138
mouse_strain,C57BL
analysis_id,8u56fwf10g1a6qp
