mouse_life_stage,E9.5
analysis_id,85637ecwjcuyq82
gene_accession_id,MGI:1914071
mouse_strain,C57BL
parameter_name,Coat - hair distribution - head
pvalue,0.8720759
parameter_id,IMPC_CSD_012_001
gene_symbol,Bcs1l
