parameter_id,ESLIM_011_001_702
gene_accession_id,MGI:1931749
analysis_id,8zb7r8o6ou0f760
pvalue,0.7904093
gene_symbol,Pum1
mouse_strain,C57BL
parameter_name,Prepulse inhibition - PP2
mouse_life_stage,Early adult
