mouse_strain,C57BL
analysis_id,tko88jj87170ar4
parameter_name,DN CD44+CD62L- NKT cells
mouse_life_stage,Early adult
gene_accession_id,MGI:107794
pvalue,0.5340332
parameter_id,IMPC_IMM_046_001
gene_symbol,Zfp69
