parameter_id,M-G-P_005_001_001
mouse_strain,C57BL
analysis_id,l9v3715c24999ej
gene_symbol,Zfp683
pvalue,0.941816
parameter_name,Weight
mouse_life_stage,Early adult
gene_accession_id,MGI:3650254
