parameter_id,JAX_OFD_021_001
gene_symbol,Tnfsf8
analysis_id,j4nd756t9la5x7r
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:88328
pvalue,0.4591083
parameter_name,Number of rears - total
