parameter_name,KLRG1+ gd T cells - % of gd T cells
gene_accession_id,MGI:95457
mouse_life_stage,Early adult
parameter_id,MGP_IMM_022_001
analysis_id,y511j5d7ek7bg9c
mouse_strain,C3H
pvalue,0.8044709
gene_symbol,MECOM
