parameter_id,IMPC_GEL_017_002
mouse_strain,C57BL
gene_symbol,Opn3
pvalue,0.1060991
mouse_life_stage,Early adult
parameter_name,Pale yolk sac
analysis_id,85o7y85k221828h
gene_accession_id,MGI:1338022
