parameter_id,IMPC_IMM_051_001
gene_symbol,Snap23
gene_accession_id,MGI:109356
analysis_id,4mp49b7p004989h
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_name,Monocytes
pvalue,0.3322272
