parameter_id,IMPC_OFD_012_001
gene_symbol,Bmi1
pvalue,0.6841669
gene_accession_id,MGI:88174
mouse_life_stage,E15.5
analysis_id,6so557wog88b44f
parameter_name,Periphery permanence time
mouse_strain,C57BL
