parameter_id,M-G-P_026_001_004
pvalue,0.07876094
gene_accession_id,MGI:88380
parameter_name,Coat colouration
analysis_id,y675zjzcb4ywd94
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,F2
