parameter_id,MGP_PBI_012_001
mouse_life_stage,E12.5
gene_accession_id,MGI:95835
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
pvalue,0.5982287
mouse_strain,C57BL
analysis_id,27805940i3t40im
gene_symbol,Hspa5
