gene_symbol,Slc2a8
mouse_life_stage,Early adult
pvalue,0.4351212
parameter_id,MGP_IMM_112_001
mouse_strain,C57BL
analysis_id,mb9j317xhx60886
gene_accession_id,MGI:1860103
parameter_name,Follicular B cells - % of CD45+
