mouse_strain,C57BL
parameter_name,Edema
parameter_id,IMPC_GEO_064_001
gene_symbol,Atrn
gene_accession_id,MGI:1341628
pvalue,0.2488981
analysis_id,okb0lnk5aee330w
mouse_life_stage,Early adult
