mouse_strain,C57BL
gene_accession_id,MGI:1914583
analysis_id,vw46kz5o1weysjr
gene_symbol,Stk35
mouse_life_stage,Early adult
pvalue,0.7837454
parameter_name,Thoracic processes
parameter_id,IMPC_XRY_064_001
