parameter_id,IMPC_GEL_006_001
mouse_life_stage,Early adult
gene_symbol,Zmynd19
mouse_strain,C57BL
analysis_id,jdly3651c8vpkxg
gene_accession_id,MGI:1914437
parameter_name,Pericardium Morphology
pvalue,0.2195505
