pvalue,0.3690502
gene_accession_id,MGI:1918025
mouse_life_stage,Early adult
parameter_name,Total cholesterol
mouse_strain,C57BL
analysis_id,0a8i8670t9af2zh
parameter_id,HMGULA_CBC_015_001
gene_symbol,Zmynd8
