mouse_life_stage,Middle aged adult
pvalue,0.1680132
parameter_name,Right kidney weight
analysis_id,1yrj7f272iv049r
mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_id,IMPC_OWT_004_001
gene_accession_id,MGI:2446186
