mouse_life_stage,E12.5
analysis_id,7o1a4e88e7e928i
parameter_name,30kHz-evoked ABR Threshold
mouse_strain,C57BL
gene_accession_id,MGI:1914071
pvalue,0.2682616
parameter_id,IMPC_ABR_012_001
gene_symbol,Bcs1l
