parameter_id,IMPC_EYE_092_002
gene_symbol,Cpa3
mouse_life_stage,Early adult
analysis_id,1mce90r70lcoi7z
gene_accession_id,MGI:88479
pvalue,0.7928642
mouse_strain,C57BL
parameter_name,Retina (combined)
