gene_symbol,Slc45a3
mouse_strain,C57BL
parameter_name,Large Unstained Cell (LUC) count
pvalue,0.4189007
parameter_id,IMPC_HEM_039_001
mouse_life_stage,Early adult
analysis_id,pyjux5e03cko21o
gene_accession_id,MGI:1922082
