parameter_name,CD11b-low cDC - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:1914515
parameter_id,MGP_IMM_130_001
mouse_strain,C57BL
gene_symbol,Slc39a10
analysis_id,48pu8q3e9o28165
pvalue,0.4921992
