mouse_strain,C57BL
analysis_id,nmci8g1vt7v8244
parameter_id,IMPC_IMM_004_002
gene_accession_id,MGI:1920026
pvalue,0.6214302
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
mouse_life_stage,E9.5
gene_symbol,Sass6
