mouse_life_stage,E15.5
analysis_id,z8oo79m0kj6q4p5
pvalue,1.398833
gene_symbol,Bmi1
mouse_strain,C57BL
parameter_name,Forelimb grip strength normalised against body weight
parameter_id,JAXLA_GRS_010_001
gene_accession_id,MGI:88174
