gene_symbol,Slc30a4
mouse_strain,C57BL
gene_accession_id,MGI:1345282
mouse_life_stage,Late adult
pvalue,0.3587757
analysis_id,6dl0259483h24th
parameter_id,M-G-P_014_001_009
parameter_name,lens
