parameter_name,Difference in Conditioning Post-shock and Conditioning Baseline % Freezing
analysis_id,343o8488nw85l8o
gene_symbol,Bach2
pvalue,0.9152016
parameter_id,IMPC_FEA_107_001
mouse_life_stage,Early adult
gene_accession_id,MGI:894679
mouse_strain,C57BL
