mouse_life_stage,Middle aged adult
analysis_id,dyl5cksqdte7is0
parameter_name,CD8 CD44-CD62L+ T cells
gene_symbol,Hpca
pvalue,0.08258313
mouse_strain,C57BL
gene_accession_id,MGI:1336200
parameter_id,IMPC_IMM_034_001
