parameter_id,ESLIM_016_001_002
mouse_life_stage,Early adult
pvalue,0.6440711
parameter_name,Red blood cell count
gene_symbol,Traf6
mouse_strain,C57BL
analysis_id,r5x4183492hgx0u
gene_accession_id,MGI:108072
