gene_symbol,Slc39a10
mouse_strain,C57BL
parameter_id,MGP_IMM_022_001
mouse_life_stage,E9.5
analysis_id,jn6590y71529x36
gene_accession_id,MGI:1914515
pvalue,0.8230873
parameter_name,KLRG1+ gd T cells - % of gd T cells
