parameter_id,IMPC_XRY_064_001
gene_accession_id,MGI:1914672
parameter_name,Thoracic processes
analysis_id,aj6027c6t53wc8n
pvalue,0.7493513
gene_symbol,Dhdds
mouse_strain,C57BL
mouse_life_stage,Early adult
