mouse_strain,C57BL
gene_accession_id,MGI:87968
gene_symbol,Ahcy
pvalue,0.4412104
mouse_life_stage,E9.5
parameter_name,Snout morphology
parameter_id,MGP_CSD_066_001
analysis_id,s6iwsx48q753u8q
