mouse_life_stage,Late adult
pvalue,0.5652251
gene_symbol,Frmpd1
parameter_id,JAXLA_OFD_020_001
analysis_id,e99z22ko57s0u02
parameter_name,Distance travelled - total
mouse_strain,C57BL
gene_accession_id,MGI:2446274
