parameter_id,IMPC_XRY_027_001
analysis_id,043e6s8pl1au02j
pvalue,0.1786034
gene_symbol,Kifap3
gene_accession_id,MGI:107566
mouse_strain,C57BL
parameter_name,Joints
mouse_life_stage,Early adult
