mouse_life_stage,E12.5
parameter_name,Startle Response
pvalue,0.8690515
parameter_id,M-G-P_008_001_013
gene_accession_id,MGI:95457
gene_symbol,Mecom
mouse_strain,C57BL
analysis_id,2h3t0c5983h0c0k
